gender,customer_type,travel_type,flight_distance,inflight_wifi_serv,time_conv,online_booking_conv,gate_location,food_and_drink,online_boarding,seat_comfort,inflight_ent,on-board_serv,leg_room_serv,baggage_handling,checkin_serv,inflight_serv,cleanliness,depart_delay_in_mins,arr_delay_in_mins,satisfaction,age_group
1,0,1,0.03562753036437247,0.6000000000000001,1.0,0.6000000000000001,0.4,0.2,0.6000000000000001,0.2,0.2,0.8,0.4,0.75,1.0,1.0,0.2,0.20454545454545456,0.25,0,0.25
1,0,0,0.12469635627530362,0.8,0.2,1.0,1.0,0.8,0.8,0.8,0.8,0.4,0.8,0.25,0.6000000000000001,0.8,0.8,0.4318181818181818,0.13636363636363635,1,0.25
0,0,0,0.0097165991902834,0.4,1.0,0.6000000000000001,1.0,0.4,0.6000000000000001,0.8,0.6000000000000001,0.6000000000000001,0.4,0.5,0.8,0.6000000000000001,0.6000000000000001,0.6363636363636364,0.4090909090909091,0,1.0
1,0,1,0.3157894736842105,0.4,1.0,0.4,0.6000000000000001,0.6000000000000001,0.4,0.6000000000000001,0.6000000000000001,0.8,0.4,0.0,1.0,1.0,0.6000000000000001,0.5454545454545454,0.3181818181818182,0,0.0
1,0,0,0.2817813765182186,0.4,0.8,0.2,0.8,0.4,0.4,0.4,0.4,0.2,0.4,0.75,0.8,0.6000000000000001,0.4,0.11363636363636365,0.0,0,0.5
0,1,0,0.23535762483130904,0.8,0.6000000000000001,0.8,0.8,0.2,0.8,0.2,0.2,0.8,1.0,0.5,0.2,0.8,0.2,1.0,0.6363636363636364,0,0.25
1,0,0,0.15411605937921727,0.4,1.0,1.0,1.0,0.4,0.4,0.2,0.4,0.6000000000000001,0.8,0.75,0.8,0.8,0.4,0.4772727272727273,1.0,0,0.25
0,0,1,0.1398110661268556,0.4,1.0,0.4,0.6000000000000001,0.4,0.4,0.4,0.4,1.0,1.0,0.75,1.0,0.8,0.4,0.0,0.0,0,0.0
0,0,1,0.36194331983805667,0.6000000000000001,1.0,0.6000000000000001,0.2,0.2,0.6000000000000001,0.2,0.2,0.6000000000000001,0.4,0.5,0.8,1.0,0.2,0.0,0.0,0,0.25
0,1,0,0.043184885290148446,0.2,0.2,0.2,0.8,0.8,0.2,0.4,0.8,0.8,0.2,0.75,0.4,0.6000000000000001,0.8,1.0,1.0,0,0.0
0,0,0,0.03859649122807017,1.0,0.6000000000000001,1.0,0.6000000000000001,1.0,1.0,1.0,1.0,1.0,0.2,1.0,0.6000000000000001,1.0,1.0,0.0,0.0,1,0.5
0,0,0,0.23643724696356275,0.8,0.4,0.4,0.4,1.0,1.0,0.6000000000000001,0.8,0.8,0.8,0.75,0.4,0.8,1.0,0.0,0.022727272727272728,1,0.5
0,0,1,0.20863697705802967,0.2,1.0,0.2,0.6000000000000001,0.2,0.2,0.2,0.2,1.0,0.4,1.0,0.6000000000000001,1.0,0.2,0.0,0.0,0,0.0
0,0,1,0.16626180836707152,0.6000000000000001,0.4,0.6000000000000001,0.6000000000000001,0.4,0.6000000000000001,1.0,0.4,0.4,0.8,0.5,0.6000000000000001,0.4,0.4,0.0,0.0,0,0.0
1,0,0,0.1681511470985155,0.8,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8,0.8,0.8,0.8,0.8,1.0,0.25,0.2,0.6000000000000001,0.8,0.0,0.0,1,0.25
0,0,1,0.08286099865047233,0.2,1.0,0.6000000000000001,0.6000000000000001,1.0,0.6000000000000001,0.8,1.0,0.8,0.4,0.75,1.0,0.8,1.0,0.0,0.0,0,0.0
1,0,0,0.09419703103913629,0.4,0.8,0.8,0.8,0.4,0.4,0.4,0.4,0.2,0.2,0.5,0.6000000000000001,0.8,0.4,0.36363636363636365,0.0,1,0.5
1,0,0,0.046693657219973005,0.4,1.0,1.0,1.0,0.4,0.4,0.4,0.4,0.6000000000000001,1.0,0.75,0.4,0.8,0.4,1.0,1.0,0,0.25
0,0,1,0.2080971659919028,0.4,0.6000000000000001,0.4,0.8,0.4,0.4,0.4,0.4,0.6000000000000001,0.4,0.75,0.8,0.6000000000000001,0.4,0.0,0.0,0,0.25
0,0,0,0.1740890688259109,0.4,1.0,1.0,1.0,1.0,0.8,0.8,0.4,0.4,0.4,0.25,0.2,0.4,0.6000000000000001,0.0,0.0,0,0.5
1,0,1,0.6815114709851551,0.6000000000000001,0.4,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8,0.8,0.8,0.2,0.4,0.75,0.8,0.8,0.8,0.0,1.0,0,0.25
0,0,0,0.20998650472334682,0.8,0.4,0.8,0.4,0.8,0.8,0.8,0.8,0.8,0.6000000000000001,0.25,0.8,0.8,0.8,1.0,1.0,1,0.5
0,0,1,0.08097165991902833,0.4,1.0,0.4,0.4,0.6000000000000001,0.4,0.6000000000000001,0.6000000000000001,1.0,0.6000000000000001,1.0,0.6000000000000001,1.0,0.6000000000000001,0.0,0.0,0,0.25
0,0,1,0.04912280701754386,0.4,0.0,0.4,0.2,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,0.0,0.13636363636363635,0,0.75
0,0,0,0.3651821862348178,0.8,1.0,1.0,1.0,0.8,0.2,0.8,0.6000000000000001,0.2,0.8,0.5,0.8,0.4,0.8,1.0,1.0,0,0.0
1,0,0,0.0097165991902834,0.8,0.8,1.0,1.0,0.8,0.8,0.8,0.8,0.4,0.2,0.0,0.8,0.8,0.8,0.0,0.09090909090909091,1,0.5
1,0,1,0.31767881241565454,0.6000000000000001,0.6000000000000001,0.8,0.8,0.4,0.8,0.4,0.4,0.4,0.2,0.75,0.8,0.8,0.4,0.0,0.0,0,0.75
0,0,0,0.1068825910931174,0.8,1.0,1.0,1.0,1.0,0.8,0.2,0.8,0.8,0.8,0.75,0.8,0.8,0.2,1.0,0.5227272727272727,1,0.5
0,0,1,0.22564102564102562,0.8,0.8,0.8,0.8,1.0,0.8,1.0,1.0,0.8,0.6000000000000001,1.0,0.8,0.8,1.0,0.6818181818181819,0.29545454545454547,0,0.25
1,0,1,0.12199730094466935,0.4,0.0,0.4,0.8,0.2,0.4,1.0,0.2,1.0,0.8,1.0,0.6000000000000001,1.0,0.2,0.2727272727272727,0.5681818181818182,0,0.75
0,0,0,0.09716599190283401,1.0,0.2,0.2,0.2,1.0,0.8,1.0,1.0,0.2,0.2,0.5,0.8,0.6000000000000001,1.0,0.0,0.0,1,0.25
0,0,0,0.4229419703103914,0.2,1.0,0.8,0.8,0.2,0.4,0.2,0.2,0.6000000000000001,0.2,0.5,0.6000000000000001,0.8,0.2,0.0,0.0,0,0.25
0,0,1,0.2010796221322537,0.4,0.2,0.4,0.4,0.8,0.4,0.8,0.8,0.8,0.6000000000000001,0.25,0.2,0.4,0.8,0.13636363636363635,0.2272727272727273,0,0.25
1,0,1,0.21673414304993252,0.8,0.8,0.6000000000000001,0.6000000000000001,0.8,0.6000000000000001,0.8,0.8,1.0,0.2,0.5,0.4,0.2,0.8,1.0,1.0,0,0.5
1,0,1,0.28016194331983807,0.2,1.0,0.2,0.2,0.4,0.2,1.0,0.4,0.6000000000000001,0.4,0.75,0.6000000000000001,0.8,0.4,1.0,0.7045454545454546,0,0.25
0,0,0,0.06342780026990552,0.4,0.2,0.8,0.2,0.4,0.4,0.4,0.4,0.2,0.6000000000000001,0.5,0.8,0.6000000000000001,0.4,1.0,1.0,0,0.5
0,0,1,0.018893387314439944,0.8,0.8,0.8,0.8,1.0,0.8,1.0,1.0,0.6000000000000001,0.4,0.75,0.8,1.0,1.0,0.0,0.0,0,0.25
0,0,0,0.051821862348178135,0.4,0.2,0.2,0.2,0.8,0.2,0.2,0.4,0.4,0.4,0.25,0.6000000000000001,0.4,0.2,0.6363636363636364,0.4545454545454546,0,0.5
0,1,0,0.22591093117408906,0.4,0.4,0.4,0.8,0.6000000000000001,0.4,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8,0.5,0.4,0.6000000000000001,0.6000000000000001,0.0,0.0,0,0.25
1,0,0,0.021322537112010796,0.6000000000000001,0.2,0.2,0.2,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.4,0.6000000000000001,0.75,0.4,0.6000000000000001,0.6000000000000001,0.0,0.0,0,0.5
1,0,0,0.17651821862348177,0.8,0.4,0.4,0.4,0.8,0.8,0.8,0.8,0.2,0.8,0.0,0.4,1.0,0.8,0.0,0.0,1,0.5
1,0,1,0.031578947368421054,0.8,1.0,0.8,0.6000000000000001,0.8,0.8,0.8,0.8,0.6000000000000001,0.6000000000000001,0.75,0.6000000000000001,1.0,0.8,1.0,0.6136363636363636,0,0.75
1,0,1,0.0097165991902834,0.2,1.0,0.2,0.6000000000000001,1.0,0.2,1.0,1.0,1.0,0.6000000000000001,0.75,1.0,1.0,1.0,0.5681818181818182,0.36363636363636365,0,0.75
1,0,1,0.051821862348178135,0.6000000000000001,1.0,0.0,0.4,0.8,0.0,0.8,0.8,0.6000000000000001,1.0,1.0,0.6000000000000001,1.0,0.8,0.0,0.0,0,0.5
0,0,0,0.08502024291497975,0.4,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.4,0.4,1.0,0.4,0.4,0.4,0.25,0.6000000000000001,0.4,0.4,0.20454545454545456,0.0,1,0.5
0,0,0,0.0534412955465587,0.8,1.0,1.0,1.0,0.8,0.8,0.2,0.8,0.8,0.8,0.75,0.2,0.8,0.8,1.0,1.0,1,0.75
1,0,0,0.31659919028340083,0.4,0.8,0.8,0.8,0.4,0.4,0.4,0.4,0.4,0.2,0.5,0.2,0.6000000000000001,0.4,1.0,1.0,0,1.0
1,0,0,0.3128205128205128,1.0,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,0.4,0.5,0.8,0.6000000000000001,1.0,1.0,1.0,1,0.5
0,0,1,0.2059379217273954,0.4,0.8,0.4,0.8,1.0,0.4,1.0,1.0,0.8,0.4,0.75,0.8,1.0,1.0,0.25,0.1590909090909091,0,0.0
1,0,0,0.11282051282051281,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.5,0.8,0.6000000000000001,0.2,0.0,0.0,0,0.5
0,0,0,0.2242914979757085,0.8,0.4,0.4,0.4,0.8,0.6000000000000001,0.6000000000000001,0.8,0.8,0.8,0.75,0.2,0.8,0.4,0.0,0.06818181818181818,0,0.75
0,0,1,0.08124156545209177,0.6000000000000001,1.0,0.6000000000000001,0.4,1.0,0.8,1.0,0.8,0.8,0.6000000000000001,0.75,0.6000000000000001,0.8,0.8,0.0,0.0,0,0.5
0,0,0,0.5171390013495276,0.2,1.0,1.0,1.0,0.6000000000000001,0.2,0.6000000000000001,0.2,0.2,0.2,0.0,0.6000000000000001,0.2,0.2,0.0,0.0,0,0.75
0,0,0,0.22753036437246962,0.4,0.2,0.2,0.2,0.4,0.4,0.4,0.4,0.4,0.2,0.5,0.6000000000000001,0.8,0.4,0.0,0.20454545454545456,0,0.25
0,0,0,0.06099865047233468,1.0,0.4,1.0,0.4,0.6000000000000001,0.6000000000000001,0.8,1.0,1.0,1.0,1.0,0.8,1.0,0.4,0.0,0.0,1,0.5
1,0,1,0.06234817813765182,0.6000000000000001,0.2,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8,0.4,0.5,0.2,0.6000000000000001,0.6000000000000001,0.09090909090909091,0.36363636363636365,0,0.25
1,0,1,0.03292847503373819,0.2,0.6000000000000001,0.2,0.6000000000000001,0.6000000000000001,0.2,0.6000000000000001,0.6000000000000001,0.4,0.6000000000000001,0.75,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.0,0.0,0,0.25
1,0,0,0.15087719298245614,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.4,0.8,0.25,0.4,0.4,0.6000000000000001,0.0,0.0,0,0.75
0,1,0,0.09716599190283401,0.6000000000000001,1.0,0.6000000000000001,0.4,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,1.0,0.4,1.0,0.4,1.0,0.6000000000000001,0.0,0.0,0,0.25
0,0,0,0.19055330634278,0.8,0.4,0.4,0.4,0.8,0.8,0.8,0.8,0.6000000000000001,0.4,0.0,0.8,0.4,0.8,0.0,0.0,1,0.25
0,0,0,0.1125506072874494,0.4,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.4,1.0,0.8,0.2,0.2,0.4,0.0,1.0,0.2,1.0,0.0,0.0,1,0.5
0,1,0,0.07692307692307693,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.4,0.2,0.75,0.4,0.6000000000000001,0.8,0.0,0.0,0,0.75
1,0,1,0.2126855600539811,0.4,0.6000000000000001,0.4,0.4,0.8,0.4,0.8,0.8,0.4,0.2,0.5,0.2,0.6000000000000001,0.8,0.13636363636363635,0.1590909090909091,0,0.5
1,0,1,0.06963562753036437,0.6000000000000001,0.8,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,1.0,0.8,0.75,0.8,0.8,0.6000000000000001,0.0,0.0,0,0.5
0,0,1,0.1068825910931174,0.8,0.8,1.0,0.2,0.4,0.8,1.0,0.6000000000000001,0.6000000000000001,1.0,0.5,1.0,0.6000000000000001,0.6000000000000001,0.0,0.0,0,0.5
0,0,1,0.10310391363022942,0.4,0.8,0.2,0.8,0.4,0.6000000000000001,0.8,0.2,0.2,0.2,0.5,0.4,0.2,0.6000000000000001,0.4545454545454546,0.4545454545454546,0,1.0
0,0,0,0.27989203778677463,0.6000000000000001,1.0,1.0,1.0,0.6000000000000001,0.8,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.5,0.8,0.6000000000000001,0.4,0.0,1.0,0,0.5
1,0,1,0.0912280701754386,0.2,0.4,0.4,0.6000000000000001,0.6000000000000001,0.4,0.6000000000000001,0.6000000000000001,0.4,0.4,0.5,0.4,0.4,0.6000000000000001,0.18181818181818182,0.0,0,0.75
0,0,1,0.42887989203778676,0.6000000000000001,0.8,0.4,0.2,1.0,0.8,1.0,0.8,0.8,0.4,0.75,0.6000000000000001,0.8,1.0,0.0,0.022727272727272728,0,0.5
0,0,1,0.19784075573549256,0.6000000000000001,1.0,0.6000000000000001,0.8,0.4,1.0,1.0,0.2,0.2,0.6000000000000001,0.0,0.6000000000000001,0.2,0.6000000000000001,0.5909090909090909,0.5,0,1.0
0,0,1,0.02078272604588394,0.6000000000000001,0.8,0.6000000000000001,0.6000000000000001,0.8,0.6000000000000001,0.2,0.8,1.0,0.6000000000000001,1.0,0.6000000000000001,0.8,0.8,0.0,1.0,0,0.25
0,0,0,0.1001349527665317,0.6000000000000001,0.2,0.2,0.2,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8,0.4,0.5,0.2,0.6000000000000001,0.6000000000000001,0.0,0.13636363636363635,0,0.25
0,0,0,0.45614035087719296,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.6000000000000001,0.5,0.4,0.2,0.8,0.0,0.0,1,0.5
1,1,0,0.5171390013495276,0.4,0.4,0.4,0.6000000000000001,1.0,0.4,0.4,1.0,0.8,1.0,0.75,0.6000000000000001,0.6000000000000001,1.0,0.18181818181818182,0.29545454545454547,0,0.25
1,0,0,0.043454790823211874,0.4,0.4,0.8,0.4,0.4,0.4,0.4,0.4,0.4,1.0,0.5,0.2,0.6000000000000001,0.4,1.0,1.0,0,1.0
0,0,1,0.04939271255060729,0.4,1.0,0.4,0.2,0.8,1.0,0.8,0.6000000000000001,0.6000000000000001,0.4,0.5,0.6000000000000001,0.6000000000000001,0.8,0.0,0.0,0,0.75
0,0,1,0.4213225371120108,0.6000000000000001,1.0,0.6000000000000001,0.4,1.0,0.6000000000000001,1.0,0.2,0.2,0.6000000000000001,0.0,0.8,0.2,0.6000000000000001,0.09090909090909091,1.0,0,0.5
0,1,0,0.06126855600539811,0.2,0.0,0.2,0.8,0.8,0.2,0.8,0.8,0.4,0.4,0.75,0.8,0.8,0.8,0.0,0.0,0,0.0
1,0,0,0.0553306342780027,1.0,0.4,0.4,0.4,1.0,1.0,1.0,1.0,0.4,0.2,0.75,1.0,0.2,1.0,0.0,0.0,1,0.75
1,0,1,0.07314439946018894,0.6000000000000001,1.0,0.6000000000000001,0.6000000000000001,0.8,0.6000000000000001,0.8,0.8,0.8,0.8,0.5,0.8,0.6000000000000001,0.8,0.0,0.0,0,0.0
1,0,1,0.09716599190283401,0.4,0.6000000000000001,0.2,0.4,0.8,0.2,0.8,0.8,0.8,1.0,0.25,0.6000000000000001,0.6000000000000001,0.8,0.0,0.0,0,0.5
1,0,1,0.13576248313090417,0.4,0.8,0.4,0.4,0.8,0.4,0.8,0.8,1.0,0.6000000000000001,0.75,0.8,0.8,0.8,0.4318181818181818,0.4090909090909091,0,1.0
0,0,0,0.18812415654520917,0.6000000000000001,0.2,0.2,0.2,0.4,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.5,0.8,0.6000000000000001,0.4,0.0,0.38636363636363635,0,0.5
0,0,1,0.44237516869095816,0.8,0.8,1.0,0.4,0.6000000000000001,0.4,0.8,0.4,0.4,1.0,0.25,0.4,0.4,1.0,0.0,0.0,0,0.5
1,0,1,0.25856950067476386,0.6000000000000001,1.0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8,0.6000000000000001,0.75,1.0,1.0,0.6000000000000001,0.36363636363636365,0.2727272727272727,0,0.75
1,0,0,0.1973009446693657,0.6000000000000001,0.2,0.2,0.2,0.6000000000000001,0.8,0.8,0.6000000000000001,0.4,0.8,1.0,0.4,0.4,0.6000000000000001,0.0,0.0,1,0.25
0,0,1,0.24642375168690958,0.4,0.8,0.4,0.6000000000000001,0.8,0.4,0.8,0.8,0.4,0.8,1.0,0.6000000000000001,0.6000000000000001,0.8,0.0,0.0,0,0.5
0,0,1,0.44237516869095816,0.4,0.6000000000000001,0.4,0.2,1.0,0.4,1.0,1.0,1.0,0.4,1.0,0.2,0.8,1.0,0.0,0.0,0,0.0
0,0,0,0.02807017543859649,0.8,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.2,0.8,0.8,0.8,0.8,0.8,0.75,0.4,0.8,0.4,0.0,0.0,0,1.0
0,0,0,0.01727395411605938,0.4,0.4,0.4,0.4,0.4,0.2,0.8,0.4,0.4,0.4,0.25,1.0,0.4,1.0,0.0,0.0,1,0.75
0,0,0,0.13063427800269906,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.2,0.0,0.8,1.0,0.8,1.0,1.0,1,0.25
1,0,1,0.044534412955465584,0.2,1.0,0.2,0.4,1.0,0.2,1.0,1.0,0.2,0.8,0.75,1.0,1.0,1.0,0.045454545454545456,0.36363636363636365,0,0.75
0,1,0,0.19784075573549256,0.4,0.0,0.4,0.8,0.4,0.4,0.4,0.4,0.8,0.6000000000000001,1.0,0.2,0.2,0.4,0.0,0.0,0,0.25
0,0,1,0.021052631578947368,0.4,0.4,0.4,0.6000000000000001,0.8,0.4,0.6000000000000001,0.8,0.8,0.6000000000000001,0.5,0.8,0.6000000000000001,0.8,0.5681818181818182,0.38636363636363635,0,0.25
0,0,0,0.1748987854251012,0.8,1.0,1.0,1.0,0.4,0.2,0.2,0.8,0.8,0.8,0.75,0.8,0.8,0.8,0.0,0.0,1,0.5
1,0,1,0.0912280701754386,0.2,0.4,0.8,0.6000000000000001,0.4,0.8,0.4,0.4,0.4,0.6000000000000001,0.5,0.4,0.6000000000000001,0.4,0.0,0.0,0,1.0
0,0,1,0.17759784075573548,0.6000000000000001,1.0,0.6000000000000001,0.6000000000000001,1.0,0.8,0.8,0.4,0.4,0.6000000000000001,0.0,1.0,0.4,1.0,0.0,0.0,0,0.75
0,0,1,0.16464237516869096,1.0,0.8,1.0,0.8,0.8,1.0,0.8,0.8,0.6000000000000001,0.4,0.75,1.0,1.0,0.8,0.29545454545454547,0.0,1,0.5
0,1,0,0.08286099865047233,0.2,0.2,0.2,0.6000000000000001,0.2,0.2,0.2,0.2,0.6000000000000001,0.6000000000000001,0.25,0.6000000000000001,0.4,0.2,0.38636363636363635,0.18181818181818182,0,0.25
1,0,0,0.021322537112010796,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.2,0.8,1.0,0.4,1.0,0.8,0.0,0.0,1,0.5
1,0,1,0.3147098515519568,0.6000000000000001,0.4,0.6000000000000001,0.8,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8,0.6000000000000001,0.25,0.2,0.6000000000000001,0.6000000000000001,0.5909090909090909,0.7045454545454546,0,0.5
0,0,0,0.034817813765182185,1.0,0.2,0.2,0.2,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6000000000000001,0.0,0.0,1,0.5
1,0,0,0.017543859649122806,0.8,0.2,0.2,0.2,0.8,0.8,0.8,0.8,0.8,0.6000000000000001,0.5,0.6000000000000001,0.8,0.8,0.0,0.022727272727272728,0,0.5
0,0,0,0.6963562753036436,0.6000000000000001,0.4,0.4,0.4,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.2,0.8,0.5,0.6000000000000001,0.8,0.6000000000000001,0.0,0.0,0,0.25
0,0,0,0.08906882591093118,0.2,0.8,0.8,0.8,0.2,0.2,0.2,0.2,0.8,0.4,0.5,0.4,0.6000000000000001,0.2,0.022727272727272728,0.0,0,0.25
1,0,1,0.1020242914979757,0.8,1.0,0.8,0.4,1.0,0.8,1.0,1.0,0.8,0.8,1.0,0.6000000000000001,1.0,1.0,0.0,0.0,1,0.0
1,0,0,0.06396761133603238,0.2,1.0,1.0,1.0,0.2,0.2,0.2,0.2,0.2,0.2,0.5,0.6000000000000001,0.8,0.2,0.0,0.0,0,0.25
0,0,0,0.16734143049932523,0.6000000000000001,0.6000000000000001,0.8,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.4,0.8,0.5,0.2,0.4,0.6000000000000001,0.0,0.0,0,0.25
0,0,1,0.5128205128205128,0.4,0.8,0.2,0.4,0.8,0.8,0.8,0.8,0.8,0.2,1.0,0.6000000000000001,0.8,1.0,0.0,0.0,0,0.75
0,0,1,0.23778677462887987,0.8,1.0,0.8,1.0,0.4,0.8,0.2,0.4,0.6000000000000001,0.4,1.0,0.6000000000000001,0.8,0.4,0.0,0.0,0,0.25
1,0,0,0.17462887989203776,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.2,0.2,0.5,0.2,0.6000000000000001,0.4,0.0,0.4545454545454546,0,0.5
0,0,1,0.1125506072874494,0.8,1.0,0.8,0.8,0.4,0.8,1.0,0.8,0.8,0.8,0.75,0.6000000000000001,0.8,0.8,0.38636363636363635,0.29545454545454547,0,1.0
0,0,0,0.10985155195681512,0.8,1.0,1.0,1.0,0.8,0.8,1.0,0.8,1.0,0.6000000000000001,0.75,0.6000000000000001,0.4,0.8,0.0,0.045454545454545456,1,0.25
1,0,0,0.09338731443994602,0.4,0.4,0.4,0.4,0.4,0.4,0.8,0.4,0.2,0.2,0.5,0.4,0.8,0.4,0.0,0.0,0,0.25
0,0,0,0.3740890688259109,0.8,1.0,1.0,1.0,0.2,0.8,0.4,0.8,0.8,0.8,0.75,0.2,0.8,0.6000000000000001,0.0,0.0,1,1.0
0,0,0,0.09500674763832659,0.8,0.4,0.4,0.4,0.8,0.8,0.8,0.8,0.8,0.4,1.0,1.0,0.2,0.8,0.0,0.0,1,0.5
1,0,1,0.033738191632928474,0.4,1.0,0.4,0.6000000000000001,0.8,0.4,0.8,0.8,0.6000000000000001,0.6000000000000001,0.0,0.2,1.0,0.8,0.0,0.0,0,0.75
0,0,1,0.2639676113360324,0.6000000000000001,0.8,0.6000000000000001,1.0,1.0,0.6000000000000001,1.0,1.0,1.0,0.2,0.0,0.6000000000000001,1.0,1.0,0.0,0.20454545454545456,0,0.25
1,0,0,0.196221322537112,0.8,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.6000000000000001,1.0,1.0,1.0,1.0,0.8,0.11363636363636365,0.0,1,0.5
